id;is_misinfo;Texts
1,38828E+18;0;My full body aches and fever didn’t hit me until a full 29 hours after my second Pfizer dose. I was super tired yesterday as well, but now I feel completely fine and am back to my hour long workout. <U+0001F4AA><U+0001F3FC><U+0001F4AA><U+0001F3FC><U+0001F4AA><U+0001F3FC> #thanksscience
1,39034E+18;0;So excited got my appointment for Moderna on Saturday and my hubby (age based) Pfizer on Monday!! Then only my son to go.  Then just need 2nd dose, hopefully not 4 months down road. #1stdose #Grateful
1,34668E+18;1;"https://t.co/JmgpVw1IdH Jude Josue Sabio writes: I have said this before, it is a killer vaccine, warned Dr. Heinrich Fiechtner, a parliamentarian from Wurttemberg which is a

#GoldStarDailyNews #GSDNews"
1,34464E+18;1;"The Covid vaccine is not a vaccine.
It’s gene therapy making genetically modified humans"
1,38595E+18;1;"#CovidVaccine
#Agenda21
#depopulationagenda
#vaccine
#HumanRights
#WakeUpAmerica
#WakeUpEverybody
#HumanityFirst
#COVID19
#SaveHumanity
#America
depopulation agenda in full swing warning do not come near vaxxed people https://t.co/9Y8Jdv7K6U via @BitChute"
1,3611E+18;0;"Husband and wife doctor team spend Valentine’s Day volunteering at COVID vaccine clinic at Floyd Little Athletic Center. News 8's @EvaZymaris has the story &gt;&gt; https://t.co/qjBGCLEsfk https://t.co/6obDNv5YxO"
1,34273E+18;1;"I wonder how many people realize that the ""vaccine"" is actually an experimental - and unproven - gene therapy based on a process that has never been proven safe. One of those ""hidden in plain sight"" facts the news media didn't let you in on. https://t.co/KGxmzvc1NU"
1,34211E+18;1;"GOVERNMENT STILL INSISTS ON VACCINE ADMINISTRATION DESPITE REPORTED RISKS

EUA = vaccines are STILL EXPERIMENTAL and NOT FDA LICENSED.

blogs.
mercola.
com/sites/vitalvotes/archive/2020/12/23/government-still-insists-vaccine-administration-despite-reported-health-risks.aspx https://t.co/1y7bPOARhS"
1,34222E+18;0;If you've eaten a hot dog from Speedway you don't gotta worry about whats in the covid vaccine
1,38748E+18;0;2nd vaccine shot complete! #Moderna #vaccinated #VaccinesWork
1,38769E+18;1;"DEPOPULATION AGENDA (MURDER OF BILLIONS OF CITIZENS) AUTHORIZED BY THE AUSTRALIAN GOVERNMENT!!!! No doubt this is not just for Australia!!

https://t.co/z5jcwPZ3r2

Source: https://t.co/APBmVB4AOe
#vaccine 
#vaccination 
#CovidIndia 
#Corona2ndWave 
#Corona 
#CoronaPandemic"
1,38814E+18;0;Guess who got their 2nd moderna shot? https://t.co/VL5rogIB7W
1,38748E+18;0;"Got the jab thanks to #OpVECTOR

#Moderna #vaccinated 1/2 https://t.co/qbvbK5Srgl"
1,36019E+18;0;"2nd shipment of #Russian vaccine sent to #Iran
#COVID19 #coronavirus #Russia #Unews https://t.co/yMzwt59TrP"
1,34685E+18;1;We are unequivocally putting all our eggs and hopes in the basket of some mythical untried and untested vaccine that was rushed out in time for Christmas like a new Rod Stewart’s Greatest hits and yet may still require additional Yuletide quarantine.
1,34365E+18;0;"Feeling blessed to receive my first dose of #CovidVaccine today, in honor of those who serve our patients &amp; in memory of the 300K + we have lost. Has been a year of resilience in the face of adversity. May this vaccine be our light as we move into 2021. #pallicovid #hapc #hope https://t.co/P5OZLy0X5d"
1,38772E+18;0;"M<U+FFFC>eet superintendent Manga, Officer Commanding Prosecutions and Legal Affairs at The Gambia Police Force . 

He has taken the vaccine and is encouraging everyone to get #vaccinated
<U+FFFC>
#Vaccineswork 
#UNICEF
#UNICEFGambia
#UNICEFAfrica https://t.co/hCTznPcIvO"
1,3718E+18;1;Where is the DA and their killer vaccine, #AstraZeneca, like the average #neoliberal they always back losers, it's their comfort zone. #JohnSteenhuisen @HelenZille.
1,38745E+18;0;If you’ve eaten Kraft dinner and hot dogs don’t worry about what’s in the COVID vaccine
1,38742E+18;0;"Pakistan has purchased 78% of its total available &amp; expected #COVID-19 vaccine stock till June 2021. Future orders are already in place to keep the vaccination process smooth. Here is a month-wise breakdown of vaccine procurement from Jan till June. #VaccinesWork #VaccineForAll https://t.co/Ld1sXEWTkx"
1,39034E+18;0;I am so grateful for science and The scientists who have worked tirelessly, using real time data, to create the COVID-19 vaccines. To the scientists who have made this possible, I just received my second dose of the COVID-19 vaccine and I would like to send you a big “Thank you!”
1,34697E+18;0;Just a quick aside for me to be relieved my 82 yo grandad (who lives jn a nursing home) is getting the Moderna vaccine on Friday. <U+0001F604>
1,3445E+18;1;"Gulf War Vaccine Syndrome- How the Experimental Anthrax
Vaccine Killed 35,000 Military Men and Women
Eve of Battle - a Scott Miller and Co. Movie
https://t.co/073GH2jzLq"
1,38603E+18;1;"#TrustTheScience or #BelieveTheFacts the choice is yours. #Vaccine #COVID19 #depopulation #NWO #PoliceState #PrisonPlanet #BillGatesIsEvil 
7,157 Fully Vaccinated Americans Have Contracted COVID-19, 88 Dead: CDC https://t.co/r7yfSgjN15"
1,34556E+18;1;I do not, will not EVER need a vaccine. No one will ever know what is in them, so foolish to trust Bill Gates and the government.  Watch ‘Vaxxed.’ It’s all about population control, Changing DNA, depopulation, cancer and sterilization.  @realDonaldTrump wake up America.
1,38785E+18;0;Second dose done! #Pfizer #vaccinated https://t.co/gYvd9sBh99
1,35926E+18;0;Just got my second covid vaccination shot! I believe in the power of science and I believe this vaccine can help save lives so let’s do this!!!! <U+0001F483><U+0001F3FE><U+0001F483><U+0001F3FE><U+0001F483><U+0001F3FE><U+0001F483><U+0001F3FE> <U+0001F489>
1,34309E+18;0;If you still think @rihanna is going to release a new album, dont worry about what’s in the vaccine.
1,39001E+18;0;Woohoo! Two weeks after my second vaccine dose I can now say  I'm fully vaccinated!
1,37385E+18;1;"Look at the Date 
March 15 2020

Covid 19 Scamdemic
The Radical Leftists Marxist Regime Deep State aka dems Real Agenda was  to Keep us in fear and Mandate the deadly vaccine to the world.
They didn't count on us WAKING UP AND FINDING OUT THEIR EVIL AGENDA.

Truth be Told. https://t.co/NeCwtswRVI"
1,37395E+18;0;"Over 50 or a healthcare worker &amp; not yet booked your #Covid vaccine? A pop-up vaccine clinic is taking place at the Gillani Noor Masjid in #Normacot on Saturday 27 March. 

To book call 02475 267329 (open 9.00-5.00) by Tuesday 23 March. 

All appointments must be pre-booked https://t.co/2YCWbg6lE6"
1,34223E+18;0;If you like mint sauce, don’t worry about what’s in the vaccine.
1,36029E+18;0;The side effects for the second dose of the vaccine was no joke.
1,38814E+18;0;In line to get my 2nd shot of Moderna... what am I in store for?
1,34664E+18;1;Experimental COVID-19 mRNA Vaccines Are Operating System Designed To Program Human DNA, Says Moderna https://t.co/1L0RJXr2Gg
1,39045E+18;1;In my country politicians without doubt approved Vaccine Cards. This is insanity, this vaccines are in an experimental phase, what are they doing is forcing people to be test subjects. Here people gave up to their liberties and no one is complaining neither about Vaccine Cards.
1,38607E+18;1;.@NIHDirector Close down the NPRCs. NPRCs’ painful and deadly vaccine experiments on tens of thousands of monkeys haven’t led to any vaccines for humans against MERS, tuberculosis, malaria, AIDS, or COVID-19. Monkeys aren’t humans, and using them as stand-ins doesn’t work.
1,3436E+18;0;I just had the good fortune to receive my first dose of the Moderna vaccine due to my work. Thank you @CommunityMedMT and staff!
1,34656E+18;0;if you are an active member of extended family whatsapp groups please don't worry about what is in the vaccine.
1,37299E+18;0;Looking forward to a post-pandemic world? We’re getting there, but we’re not there yet. COVID-19 is still present in our communities. Following prevention guidelines and getting a vaccine when it’s your shot will keep businesses open and students in school. #GetVaccinated https://t.co/IuUoEMlqkR
1,34657E+18;0;"At least my first day back at work hasn't been busy (as you might surmise from my ability to go wait in a vaccine line for &gt;an hour)"
1,34449E+18;0;I’m so happy whenever I hear people get so excited about getting the vaccine once it becomes available to everyone. <U+263A><U+FE0F><U+263A><U+FE0F><U+263A><U+FE0F>
1,34618E+18;0;My grandparents just got their first covid vaccine shot!!!
1,3422E+18;0;if u like work it don’t worry about what’s in the vaccine
1,39043E+18;1;"The corona vaccine gives you 5g internet
#antivax"
1,38788E+18;0;"Learn more in our #Coronavirus briefing <U+0001F449> https://t.co/uaIlRseAg6.

#covid19 #pandemic #vaccine #vaccination #vaccinated #milestone #buckscounty #buckscountypa #pennsylvania #oneyear https://t.co/RmaAClwyoe"
1,35886E+18;1;Living in a world where young healthy people want an experimental vaccine because of number of deaths they see in tv. Forcing vax on workers, scaring elderly population killing  nursing homes after taking the vax. Jobs lives schools destroyed. Yet ppl still say just obey <U+0001F637> <U+0001F411>
1,37227E+18;1;"""The so-called COVID-19 vaccine is not a vaccine at all. It’s a dangerous, experimental gene therapy,"" - Dr. Steven Hotze M.D., from Houston, Texas.

 #vtpoli #Safety"
1,36023E+18;0;"Map- CVS pharma COVID vaccine availability by state.
Appointments fully booked almost everywhere, but you can check back daily.
https://t.co/gK3yqr7Hzv"
1,34681E+18;0;If you simp slade wilson, don't worry about what's in the vaccine <U+2764>
1,3445E+18;0;I'm getting my first dose of the vaccine this week through my employer! I'm excited and grateful but also I feel bad because I really want to quit before this summer.
1,35916E+18;1;"#Hydroxychloroquine is a known drug with benefits to help those COVID positive recover.

The left:  IT HELPS NO ONE!!!

#CovidVaccine is an experimental drug  without proper trials.

The left: EVERYONE SHOULD BE GETTING THE VACCINE AND IF YOU DON’T YOU ARE A GRANDMA KILLER!!! <U+0001F974>"
1,34623E+18;1;Let's prepare for Ramadan - less than 100 days left | India?s push to use untested vaccine raises alarm. Read more here https://t.co/vyWTm6LsLs https://t.co/lVaVvPuDD0
1,38788E+18;0;Fully vaccinated!! Now I can safely sit in my house and play video games. #vaccinated #VaccinesWork #vaccine #gaming #gamingcommunity #memes #memesdaily
1,37216E+18;1;The Moderna covid 19 experimental gene therapy does not meet the CDC’s  own definition of a vaccine. If injured you can’t sue. Just sayin #mrna  #covid #masks @joerogan @Worried_Canuck @canadiangirls99 @PrisonPlanet
1,38739E+18;1;"They're not ""vaccine passports,"" they're movement licenses. It's actually a vaccine, not experimental gene therapy. ""Lockdown"" is completely pointless universal medical isolation and at worst ubiquitous public incarceration.

Call things what they are, not their euphemisms."
1,38742E+18;0;"We are proud to be supporting #Malawi’s preparation and introduction of the #COVID19 vaccine.

Learn more about the exciting developments underway: https://t.co/szaln5twEu #VaccinesWork #WIW2021 #COVAX"
1,36046E+18;1;Local Radio Reports 'Many Dying' in Israel Following Pfizer Experimental mRNA Injections https://t.co/u6ID9oRGWs
1,37405E+18;1;COVID vaccines produced by AstraZeneca and Moderna are based on Messenger RNA, otherwise known as mRNA, and is a live virus vaccine that can provoke a rapid immune response flooding the body with white cells leading to blood clots
1,37189E+18;1;"The vaccine is gene therapy.
If you get the vaccine I know that you don't research for yourself. I also know you aren't aware of how viruses work <U+0001F926><U+0001F3FE><U+200D><U+2640><U+FE0F><U+0001F937><U+0001F3FE><U+200D><U+2640><U+FE0F>"
1,38828E+18;0;I'm calling on @DominicRaab to support access to the Covid vaccine for everyone in the world. Will you join me? https://t.co/CJmY8wHtgj
1,34224E+18;0;if you have a brooklyn nine nine tattoo you do not need to worry about what’s in the vaccine
1,34661E+18;0;baby i promise if you’re a meth head you ain’t gotta worry about what the covid vaccine is gonna put in your body
1,39026E+18;0;Yesterday my boss gave me an interesting task. She asked me to print out articles debunking the COVID19 vaccine infertility myth. Her 17 yr old apparently is convinced the vaccine will cause her to be infertile and therefore refuses the vaccine.
1,3469E+18;0;I don’t want to vaccine talk with my friends anymore lol
1,37413E+18;0;I got my second vaccine today. Now commences the mad rush to get the mountain of laundry done and the house clean before the side effects set in.
1,3602E+18;0;Ok so I finally got back down into the 98s for temp. So around 3 to 5 hrs of bs is what I went through for the 2nd covid vaccine
1,34217E+18;1;"WITHOUT A PURIFIED SAMPLE VIRUS UK MHRA CONFESSES THAT THE PFIZER VACCINE mRNA ELEMENT IS A COMPUTER GENERATED GENOMIC SEQUENCE AMPLIFIED FROM A RNA FRAGMENT FOUND IN ONE EXPERIMENTAL STUDY FROM WUHAN (Feb 2020).

https://t.co/Qj1jy1oi4O"
1,34479E+18;0;My mom has her appt for the Covid vaccine!! On the 14th. I’ve never seen someone so excited to get a shot before.
